Id,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,SalePrice
751,4,7.038783541388542,0.0,6.3561076606958915,1,1910,11.477298287327077
752,7,7.1853870155804165,2.0,6.492239835020471,2,2003,11.99535161421452
753,6,7.309212365692763,2.0,7.2991214627108,2,1997,12.287652632522597
754,8,7.6487397889562425,3.0,6.937314081223682,2,2005,12.526342907575106
755,6,6.933423025730715,2.0,6.933423025730715,1,1969,11.957611286231675
756,6,7.293697720601438,2.0,6.591673732008658,2,1999,12.058152515453552
757,8,7.477604243197589,2.0,6.763884908562435,2,2007,12.26434155365415
758,6,7.234177179749849,2.0,6.51025834052315,2,1978,11.976030352524807
759,7,7.313886831633462,2.0,6.612041034833092,2,1999,12.097373228606832
760,8,7.836369760545124,3.0,7.183870715062453,2,1995,12.577636201962656
761,6,6.761572768804055,1.0,6.761572768804055,1,1959,11.755871643580617
762,5,7.170888478512505,2.0,7.0431599159883405,1,1924,11.512925464970229
763,7,7.344072850573066,2.0,6.628041376179533,2,2009,12.279323107269766
764,8,7.768533300926033,3.0,7.132497551660044,2,1999,12.727838209334498
765,8,7.309212365692763,2.0,7.309212365692763,1,1995,12.506177237980511
766,9,7.317212408359839,2.0,7.311886164077165,2,2008,12.484204257170104
767,7,7.446585099157725,2.0,6.887552571664617,2,1988,12.188417710291453
768,6,7.4673710669175595,1.0,6.890609120147166,2,1940,11.982929094215963
769,7,7.515344571180436,2.0,7.528331766707247,2,2004,12.28690119819279
770,8,8.095293776844649,3.0,7.408530566894626,3,2003,13.195613839143922
771,5,6.754604099487962,2.0,6.754604099487962,1,1982,11.812289042195847
772,4,7.106606137727303,2.0,6.728628613084702,1,1951,11.532728092266408
773,6,7.018401799069201,2.0,6.9363427358340495,1,1976,11.580584113444043
774,5,6.815639990074331,1.0,6.815639990074331,1,1958,11.648330101976432
775,8,7.587310506022615,3.0,7.5678626054638825,2,2006,12.886641043883259
776,6,7.093404625868766,2.0,7.093404625868766,2,1998,11.99535161421452
777,7,7.3864708488298945,3.0,7.3864708488298945,2,2005,12.308177868467327
778,5,6.795705775173514,2.0,6.761572768804055,1,1974,11.867097278690842
779,5,7.61085279039525,2.0,0.0,2,1977,11.877568578558138
780,6,6.911747300251674,2.0,6.882437470997847,1,1977,11.813030057420567
781,7,7.133295954896068,2.0,7.1204443723924875,2,1995,12.078239274020289
782,6,7.3796321526095525,2.0,6.634633357861686,2,1992,12.077670930725649
783,7,7.265429723253953,2.0,7.253470382684528,2,2001,12.139398512262181
784,5,7.01211529430638,2.0,7.00033446027523,1,1978,12.016726473799254
785,6,7.302496423727326,0.0,6.60934924316738,2,1914,11.759785542901755
786,6,7.201916317531627,2.0,7.22402480828583,2,1967,11.992260421644849
787,5,7.409741954080923,1.0,6.530877627725885,2,1915,11.842229212112828
788,7,7.642044402873258,2.0,6.862757913051401,2,2004,12.358793732547838
789,4,6.803505257608338,1.0,6.803505257608338,1,1954,11.588960151246226
790,6,7.643482907077201,2.0,6.723832440821209,2,1966,12.141534124392603
791,7,7.0431599159883405,2.0,7.0431599159883405,2,2005,11.984178313616395
792,6,6.967909201801884,2.0,6.9363427358340495,1,1976,11.896826395162552
793,7,7.607381425639791,2.0,7.018401799069201,2,1996,12.50539915757667
794,8,7.310550158534422,2.0,7.310550158534422,2,2007,12.323855681186558
795,7,7.546974117516527,2.0,6.568077911411976,2,1994,12.178187442040638
796,6,7.355001921105257,2.0,6.476972362889683,2,1980,12.049418835484797
797,6,7.158513997329321,2.0,6.492239835020471,1,1977,11.874090314181814
798,5,6.650279048587422,1.0,6.650279048587422,1,1953,11.608235644774552
799,9,8.0519780789023,3.0,7.563200592358071,3,2008,13.091904169919621
800,5,7.477604243197589,1.0,6.594413459749778,1,1937,12.072541252905651
801,6,7.431299675155903,2.0,6.423246963533519,2,1997,12.206072645530174
802,4,7.086737934510577,2.0,7.086737934510577,1,1916,11.607326140391713
803,7,7.283448228756631,2.0,6.590301048196686,2,2005,12.14950229404178
804,9,7.945201132412759,3.0,7.458186157340487,3,2008,13.275827535915461
805,5,7.028201432058005,1.0,6.841615476477592,1,1954,11.678439903447801
806,7,7.2640301428995295,2.0,7.256297239690681,2,2008,12.33569641332368
807,5,6.887552571664617,1.0,6.887552571664617,2,1967,11.816726919301892
808,5,7.362645270417825,2.0,7.188412736496954,1,1923,12.31716669303576
809,5,6.990256500493881,2.0,6.931471805599453,1,1966,11.982616545377663
810,5,7.6676260915849905,2.0,6.744059186311348,2,1898,11.571194373094205
811,6,7.1770187659099,2.0,6.946975992135418,1,1974,12.106252310247962
812,6,6.742880635791903,2.0,6.742880635791903,1,2004,11.881034786534624
813,5,6.950814768442584,2.0,6.29156913955832,1,1952,10.932981961904135
814,6,7.273786317844895,1.0,7.273786317844895,1,1958,11.969717200243734
815,5,7.1308988302963465,1.0,6.530877627725885,1,1918,11.661345470088502
816,7,7.415175109613295,2.0,7.407924322559599,2,1998,12.323411137947407
817,5,6.915723448631314,1.0,6.915723448631314,1,1954,11.827736204810263
818,8,7.4318919168078,3.0,7.357556200910353,2,2002,12.509874099861838
819,6,6.9584483932976555,2.0,6.917705609835305,1,1971,11.951180395901384
820,7,7.213768308118642,2.0,7.213768308118642,2,2009,12.319401330837177
821,7,7.402451520818244,2.0,6.682108597449809,2,2003,12.117241431823558
822,4,6.841615476477592,2.0,6.841615476477592,1,1953,11.440354772135393
823,7,7.457609289715606,2.0,6.741700694652055,2,2003,12.323855681186558
824,6,7.305860032684009,1.0,6.656726524178391,2,1940,11.845819880243557
825,8,7.305860032684009,2.0,7.305860032684009,2,2006,12.3570755190667
826,10,7.642044402873258,3.0,7.639161171659173,2,2007,12.86099861326992
827,5,6.664409020350408,0.0,6.664409020350408,1,1924,11.603679828238693
828,7,7.2682230211595655,2.0,7.282073658093465,2,2001,12.14950229404178
829,5,7.661997558901893,2.0,6.920671504248683,2,1967,12.128111104060462
830,7,7.109062135687172,2.0,6.396929655216146,2,2005,11.900905258737373
831,6,7.238496840894365,2.0,7.238496840894365,1,1957,12.01974306733868
832,7,7.090076835776092,2.0,6.396929655216146,2,2005,11.925035115797062
833,7,7.511524648390866,2.0,6.846943139585379,2,2003,12.375815420117268
834,6,7.323830566202317,2.0,7.323830566202317,1,1964,12.025749091398891
835,5,7.042286171939743,2.0,7.042286171939743,1,1961,11.8490404949436
836,4,6.9726062513017535,2.0,6.9726062513017535,2,1950,11.759785542901755
837,5,7.351799869057777,2.0,7.351799869057777,1,1948,11.941455846009388
838,6,6.894670039433482,1.0,6.180016653652572,1,1973,11.512925464970229
839,5,7.002155954403621,1.0,7.002155954403621,1,1995,11.877568578558138
840,5,7.090076835776092,1.0,6.643789733147672,1,1946,11.779128505744886
841,6,7.301147805856032,1.0,6.51025834052315,2,1925,11.84939770159144
842,5,7.338888133838879,2.0,6.476972362889683,2,1904,11.967180737247824
843,6,7.060476365999801,2.0,7.027314514039777,1,1966,12.071969661006694
844,5,7.495541943884256,0.0,7.495541943884256,2,1961,11.856515169360305
845,5,7.255591274253665,3.0,6.775366090936392,1,1915,11.94405831982697
846,5,7.438971592395862,2.0,7.237059026124737,2,1975,12.049418835484797
847,7,7.4815557019095165,2.0,6.606650186198215,2,1993,12.269047444691562
848,5,6.761572768804055,1.0,6.761572768804055,1,1972,11.801856756822442
849,6,7.765569081097317,2.0,6.810142450115136,3,1908,12.388394202324129
850,6,7.5256399750415355,2.0,6.269096283706261,2,1976,12.138863895836725
851,6,6.742880635791903,2.0,6.742880635791903,1,2003,11.786762130599957
852,8,7.283448228756631,2.0,7.149131598557407,2,2003,12.2783933071098
853,7,7.406103381237015,1.0,6.822197390620491,2,1941,12.007621706806335
854,6,7.275864600546533,2.0,7.027314514039777,1,1964,11.970350312009105
855,5,7.483806687665835,2.0,7.47477218239787,1,1955,12.043553716032399
856,5,6.946975992135418,1.0,6.946975992135418,1,1962,11.751942365440728
857,6,6.933423025730715,2.0,6.84587987526405,1,1978,11.898187865760873
858,6,7.300472814267799,2.0,6.553933404025811,2,1994,12.066810578196666
859,7,7.222566018822171,2.0,6.993932975223189,2,1976,11.931635799828413
860,6,7.8838232148921525,2.0,6.960347729101308,2,1968,12.429216196844383
861,7,7.262628600974241,1.0,6.815639990074331,1,1918,12.154516158615772
862,5,6.946013991099227,2.0,6.946013991099227,1,1965,11.786762130599957
863,6,7.00033446027523,2.0,6.946975992135418,2,1984,11.931635799828413
864,5,7.045776576879511,1.0,7.045776576879511,1,1959,11.794337924408413
865,7,7.22402480828583,2.0,7.22402480828583,2,2007,12.431533509799543
866,5,6.90975328164481,2.0,6.90975328164481,1,1970,11.908340237224891
867,8,7.406103381237015,3.0,7.401231264413015,2,2006,12.424806488355683
868,4,7.02108396428914,2.0,6.946975992135418,1,1961,11.76756768334381
869,5,7.749322464660356,2.0,0.0,2,1948,12.037653993905211
870,7,7.575071699507561,2.0,6.956545443151569,2,1993,12.371587084007746
871,5,6.795705775173514,1.0,6.795705775173514,1,1962,11.603679828238693
872,6,7.427738840532894,2.0,6.6895992691789665,2,1998,12.20856952572876
873,5,6.813444599510896,2.0,4.653960350157523,1,1953,11.661345470088502
874,5,7.145196134997171,1.0,6.723832440821209,1,1949,11.79810440720389
875,5,7.030857476116121,1.0,6.516193076042964,1,1941,11.104957226643945
876,8,7.867105500316739,2.0,7.076653815443951,2,2007,12.623061104072981
877,4,6.946975992135418,2.0,6.96979066990159,1,1963,11.792449349720545
878,9,7.707062655370473,3.0,7.2875606403097235,2,2004,12.765688433465597
879,5,7.051855622955894,2.0,7.011213987350367,1,1961,11.904967552746252
880,5,6.761572768804055,1.0,6.761572768804055,1,1978,11.824079893607152
881,5,6.993932975223189,2.0,6.993932975223189,1,2005,11.964001084330445
882,7,7.448333860897476,2.0,7.052721049232323,2,1990,12.141534124392603
883,6,7.373374309910049,2.0,6.694562058521095,2,1992,12.089538829274222
884,4,7.709756864454165,1.0,6.678342114654332,1,1912,11.682668239557323
885,5,6.79346613258001,1.0,6.79346613258001,1,1967,11.512925464970229
886,9,7.443663683115591,2.0,7.437206366871292,2,1999,12.703509032177148
887,5,7.445417556701687,2.0,7.3938782901077555,2,1959,11.884489021402711
888,5,7.239214973779806,1.0,6.704414354964107,1,1955,11.816726919301892
889,8,7.7039102096163115,2.0,7.7039102096163115,2,1970,12.498742259492994
890,6,7.316548177182976,2.0,7.316548177182976,1,1953,11.915051671812877
891,5,6.828712071641684,2.0,6.51025834052315,1,1949,11.719126295554126
892,6,7.428333194190806,2.0,6.822197390620491,2,1978,12.058152515453552
893,6,6.97354301952014,1.0,6.9650803456014065,1,1963,11.947949375319936
894,5,7.232010331664759,1.0,7.232010331664759,1,1954,12.013700752882718
895,5,7.336285660021297,2.0,0.0,2,1979,11.685684782260491
896,6,7.493317248862145,2.0,6.659293919683638,1,1963,11.84939770159144
897,4,6.85751406254539,1.0,6.85751406254539,1,1936,11.575900264131617
898,5,7.7142311448490855,2.0,0.0,2,1979,11.870271183889114
899,9,7.768110378525988,3.0,7.753623546559746,2,2009,13.323926946863102
900,5,7.119635638017636,1.0,6.815639990074331,1,1961,11.813030057420567
901,4,6.754604099487962,1.0,6.754604099487962,1,1971,11.608235644774552
902,5,7.174724309836376,1.0,6.899723107284872,1,1957,11.938193200374572
903,7,7.319202458767849,2.0,6.663132695990803,2,2003,12.100712129872347
904,7,7.4205789054108005,3.0,7.4205789054108005,2,2006,12.388394202324129
905,5,6.804614520062624,1.0,6.775366090936392,1,1967,11.740061037553975
906,5,6.968850378341948,1.0,6.962243464266207,1,1954,11.759785542901755
907,8,7.400009517162692,3.0,7.392031567514591,2,2006,12.449018824140563
908,7,7.6290038896529575,1.0,6.92461239604856,1,1936,12.429216196844383
909,5,6.804614520062624,2.0,6.761572768804055,1,1983,11.782952602183288
910,6,7.302496423727326,2.0,6.60934924316738,2,2005,12.066810578196666
911,5,7.729295674310482,2.0,7.007600613951853,2,1960,11.946654038351252
912,5,7.145196134997171,1.0,7.145196134997171,1,1977,11.874090314181814
913,5,6.922643891475888,1.0,6.643789733147672,1,1925,11.385092093460344
914,5,7.601901959875166,3.0,6.90875477931522,2,1949,11.884489021402711
915,6,7.1098794630722715,2.0,6.416732282512326,2,2009,12.065274916913605
916,4,6.9957661563048505,1.0,6.302618975744905,1,1970,11.225243392518447
917,2,6.173786103901937,1.0,6.173786103901937,0,1949,10.47194980911048
918,4,7.113956109566034,1.0,7.033506484287697,1,1956,11.813030057420567
919,7,7.6624678152002375,3.0,7.00669522683704,2,1991,12.380025952653611
920,6,7.254177846456518,2.0,7.076653815443951,1,1958,12.081076155355488
921,6,7.450660796211539,2.0,6.833031732786201,2,1994,12.211060187041213
922,5,7.696212639346407,0.0,7.148345743900068,2,1900,11.890676734510876
923,6,7.182352111885263,2.0,7.182352111885263,2,2005,12.043494890772815
924,6,7.388327859577107,2.0,7.38025578842646,2,1993,12.170445467887022
925,6,7.430114138561801,2.0,7.430114138561801,2,1980,12.24288661865289
926,5,7.026426808699636,2.0,7.026426808699636,2,1977,12.072541252905651
927,8,7.772331575169614,3.0,7.074116816197362,2,2003,12.560244459250788
928,7,7.589841512182657,2.0,6.723832440821209,2,1968,12.078239274020289
929,8,7.488852955733459,2.0,7.469083884921234,2,2001,12.373703486914124
930,7,7.71244383427499,2.0,6.871091294610546,2,1997,12.310432660854417
931,8,7.290292882446597,3.0,7.290292882446597,2,2007,12.211060187041213
932,5,6.829793737512425,1.0,6.829793737512425,1,1965,11.67419361256635
933,9,7.552237287560802,3.0,7.552237287560802,2,2006,12.676076274775909
934,7,7.313220387090301,2.0,7.313220387090301,2,2004,12.154779351142624
935,7,7.634820677745543,2.0,6.371611847231857,2,1960,12.396693005138824
936,4,6.616065185132817,2.0,6.396929655216146,1,1926,11.288531131754366
937,7,7.090076835776092,2.0,7.069874128458572,2,2003,12.127570417375216
938,7,7.58629630715272,2.0,7.014814351275545,2,2005,12.441144767709657
939,7,7.581719640125308,3.0,7.237778191923443,2,2006,12.38755635142507
940,7,7.784473235736469,1.0,6.939253946041508,2,1940,12.406561506279576
941,6,7.454719949364001,2.0,7.454719949364001,2,1976,11.924372644755941
942,7,7.630461261783627,2.0,6.899723107284872,2,1999,12.273731294003989
943,4,7.272398392570047,0.0,7.272398392570047,2,1977,11.918390573078392
944,5,7.397561535524052,2.0,7.397561535524052,2,1967,11.870599909242044
945,6,7.203405521083095,2.0,6.70808408385307,1,1958,11.831379196088763
946,5,7.533158807455563,2.0,6.992096427415888,1,1890,11.73526869611367
947,5,7.042286171939743,1.0,7.042286171939743,1,1959,11.870599909242044
948,8,7.395721608602045,3.0,7.38770923908104,2,2002,12.506177237980511
949,7,7.4821189235521155,2.0,6.841615476477592,2,2002,12.167851432709975
950,6,7.2305631534092925,2.0,7.057036981697891,1,1972,12.193493863323313
951,5,6.761572768804055,2.0,6.761572768804055,1,1950,11.76756768334381
952,5,6.872128101338986,1.0,6.71901315438526,1,1965,11.694413341015606
953,5,6.643789733147672,1.0,6.643789733147672,1,1972,11.804848531679264
954,5,7.584773077612199,2.0,6.664409020350408,2,1969,12.05524975579559
955,6,6.887552571664617,0.0,6.851184927493743,2,1975,11.755871643580617
956,6,7.579678823090456,2.0,6.88653164253051,2,1946,11.884489021402711
957,6,7.113956109566034,2.0,6.329720905522696,1,1980,11.728036844587175
958,5,6.963189985870238,2.0,6.963189985870238,1,1962,11.790557201568507
959,7,7.198183577101943,2.0,7.198183577101943,2,2003,12.128111104060462
960,7,7.255591274253665,2.0,6.54534966033442,2,1999,11.951180395901384
961,5,6.754604099487962,0.0,6.754604099487962,1,1958,11.665646551987892
962,6,7.962763930168115,2.0,7.1929342212158,2,1977,12.513557345278134
963,6,7.344719054149673,2.0,6.6895992691789665,2,1976,11.951180395901384
964,9,7.495541943884256,2.0,7.495541943884256,2,2007,12.384218830913648
965,7,7.546446273746024,2.0,6.705639094860003,2,2002,12.277928082630602
966,6,7.302496423727326,2.0,6.663132695990803,2,2005,12.09458226949681
967,5,7.176254532017144,1.0,6.590301048196686,1,1940,11.982929094215963
968,5,7.001245622069476,1.0,7.001245622069476,1,1955,11.813030057420567
969,3,6.875232087276577,0.0,6.396929655216146,1,1910,10.542706391070517
970,6,6.9985096422506015,1.0,6.376726947898627,1,1958,11.84939770159144
971,4,7.083387847625295,0.0,6.579251212010101,1,1949,11.813030057420567
972,7,7.3938782901077555,2.0,6.638567789166521,2,2003,12.061046873479915
973,6,6.822197390620491,1.0,6.822197390620491,2,1979,11.507912923146684
974,7,7.2640301428995295,2.0,7.2640301428995295,2,2007,12.111761966058932
975,7,7.610357618312838,2.0,6.590301048196686,1,1910,12.028738630247258
976,7,7.231287004327616,2.0,6.511745329644728,2,2000,12.013700752882718
977,4,6.767343125265392,0.0,6.0867747269123065,1,1923,11.356271654924852
978,7,7.123672785204607,2.0,7.123672785204607,1,2006,12.205572520488492
979,4,6.795705775173514,2.0,6.795705775173514,1,1954,11.608235644774552
980,5,7.02197642307216,2.0,7.02197642307216,1,1963,11.842229212112828
981,7,6.906754778648554,2.0,6.8501261661455,1,1961,12.091783499128047
982,8,7.867871490396322,3.0,7.110696122978827,2,1998,12.724866438945341
983,7,7.143617602704121,2.0,7.143617602704121,2,2007,11.982272628789678
984,8,7.736307096548285,2.0,7.028201432058005,2,2002,12.45254202214788
985,5,7.458186157340487,2.0,0.0,2,1977,11.744037185933616
986,5,7.059617628291383,1.0,7.059617628291383,1,1950,11.736069016284437
987,6,7.399398083331354,1.0,6.184148890937483,1,1910,11.669929213779893
988,9,7.570443252057374,3.0,7.5652752818989315,2,2009,12.88712700173598
989,6,7.615791072035833,2.0,6.742880635791903,2,1976,12.180754837545884
990,7,7.362645270417825,2.0,6.646390514847729,2,2006,12.190959007720126
991,8,7.779885115070522,3.0,7.241366283322318,2,1997,12.759957758756611
992,8,7.462789157412448,2.0,6.82001636467413,1,1882,12.031719258385396
993,6,7.523481312573497,2.0,6.71174039505618,2,1964,12.138863895836725
994,6,7.313220387090301,2.0,6.620073206530356,2,2005,12.066235700342375
995,10,7.4489161025442,3.0,7.438383530044307,2,2006,12.729320789294722
996,4,7.114769448366463,1.0,6.616065185132817,1,1946,11.708492248514204
997,5,6.956545443151569,1.0,6.956545443151569,1,1961,11.824079893607152
998,6,7.273786317844895,2.0,7.273786317844895,2,1970,12.128111104060462
999,3,6.981934677156389,1.0,6.914730892718563,1,1922,11.418614785498987
1000,7,7.0967213784947605,2.0,7.079184394609668,2,2006,12.235631447771718
1001,3,6.8501261661455,2.0,0.0,1,1952,11.314474526246391
1002,5,6.53813982376767,1.0,6.53813982376767,1,1920,11.362102575235644
1003,8,7.3613754289773485,3.0,7.3613754289773485,2,2006,12.354492650648448
1004,5,7.426549072397305,2.0,7.426549072397305,2,1976,11.827042533619087
1005,7,7.315883504509785,2.0,7.204892510204673,2,2005,12.106252310247962
1006,5,6.892641641172089,1.0,6.892641641172089,2,1977,11.917723684090689
1007,6,7.4127640174265625,2.0,7.4127640174265625,2,1970,12.004568269319446
1008,4,6.9957661563048505,1.0,6.302618975744905,1,1970,11.385092093460344
1009,7,7.444248649496705,2.0,7.444248649496705,2,2004,12.388394202324129
1010,5,7.3277805384216315,0.0,6.915723448631314,2,1926,11.532728092266408
1011,5,7.147559271189454,1.0,6.579251212010101,2,1948,11.813030057420567
1012,5,7.416979621381154,0.0,0.0,2,1965,11.512925464970229
1013,6,7.31455283232408,1.0,6.400257445308821,1,1923,12.013700752882718
1014,5,6.92951677076365,1.0,6.92951677076365,1,1910,11.350406535472453
1015,6,6.9865664594064265,1.0,6.9865664594064265,1,1948,11.688558033613386
1016,8,7.417580402414544,2.0,6.697034247666484,2,2001,12.332705296463539
1017,7,7.315883504509785,2.0,7.315883504509785,2,1996,12.220961258023925
1018,8,7.215239978730097,2.0,7.106606137727303,1,1984,12.141534124392603
1019,7,7.294377299288821,2.0,5.950642552587727,2,1991,11.982929094215963
1020,7,7.317212408359839,2.0,7.216709486709457,2,2005,12.27134527214637
1021,4,7.0317412587631285,2.0,7.0317412587631285,1,2005,12.078239274020289
1022,7,7.106606137727303,2.0,7.089243155027514,2,2006,12.175613438045465
1023,5,7.129297548929373,1.0,6.815639990074331,1,1930,11.37366339763672
1024,7,7.315883504509785,2.0,7.204892510204673,2,2005,12.160028707028767
1025,8,7.971776122880628,2.0,7.355641102974253,2,1976,12.567237494741757
1026,5,6.782192056006791,2.0,6.782192056006791,1,1972,11.630708500626612
1027,5,7.142036574706803,2.0,7.145196134997171,1,1960,12.028738630247258
1028,8,7.406103381237015,3.0,7.401231264413015,2,2007,12.588190652108505
1029,5,7.226936018493289,1.0,6.643789733147672,1,1941,11.56171562913966
1030,6,7.1049654482698426,1.0,6.51025834052315,1,1972,11.678439903447801
1031,5,7.564238475170491,0.0,6.530877627725885,2,1916,11.982929094215963
1032,7,8.033334015880062,2.0,6.714170529909472,2,1920,12.190959007720126
1033,8,7.832014180505469,3.0,7.198931240688173,2,1993,12.644327576461329
1034,7,7.4109518755836366,3.0,7.4109518755836366,2,2002,12.345834587905333
1035,5,6.860663671448287,1.0,6.824373670043086,1,1938,11.693161515273161
1036,4,6.739336627357174,1.0,0.0,1,1957,11.33857207782545
1037,9,7.3901814282264295,3.0,7.3901814282264295,2,2007,12.661913960963405
1038,8,7.724446645633537,2.0,6.961296045910167,2,2001,12.567237494741757
1039,4,7.203405521083095,0.0,6.302618975744905,1,1970,11.48246625748552
1040,4,6.4457198193855785,1.0,6.4457198193855785,1,1970,11.289781913656018
1041,5,7.497207223203318,2.0,7.033506484287697,2,1957,11.951180395901384
1042,6,7.397561535524052,2.0,6.684611727667927,1,1966,12.061046873479915
1043,6,7.174724309836376,2.0,7.174724309836376,2,2005,12.185869938212655
1044,7,7.753194269884341,2.0,7.29641326877392,2,1990,12.477167914377556
1045,8,7.8336002236611035,2.0,7.8336002236611035,2,1981,12.535376392672774
1046,3,7.457609289715606,2.0,0.0,2,1955,11.84653646931041
1047,9,7.961370201719511,3.0,7.596894438144544,3,2005,13.229567991666638
1048,5,6.897704943128636,2.0,6.897704943128636,1,1994,11.884489021402711
1049,5,7.479299637782834,2.0,0.0,1,1960,11.652687407345388
1050,4,6.835184586147301,1.0,0.0,1,1946,11.349229372299439
1051,7,7.171656822768514,2.0,7.171656822768514,2,2007,12.080991165908294
1052,7,7.182352111885263,2.0,7.182352111885263,2,2007,12.206777397134413
1053,6,7.589335823170617,2.0,6.704414354964107,1,1964,12.013700752882718
1054,5,7.330405211844402,1.0,7.103322062526113,1,1957,11.881034786534624
1055,8,7.5953872788539725,2.0,6.970730078143525,2,2002,12.449018824140563
1056,6,7.328437352895162,2.0,7.084226422097916,2,1976,12.100712129872347
1057,7,7.218176838403408,2.0,7.218176838403408,2,2005,12.132695175725399
1058,7,7.52294091807237,2.0,6.880384082186005,2,1994,12.421184025147118
1059,9,7.688913336864796,3.0,7.00669522683704,2,2008,12.721885810807203
1060,6,7.596392304064196,2.0,6.74993119378857,1,1932,12.301382825334498
1061,8,7.198931240688173,2.0,7.198931240688173,2,2001,12.271392111650817
1062,3,6.795705775173514,3.0,6.795705775173514,1,1935,11.302204433654575
1063,5,7.756623334538858,2.0,6.495265555937008,2,1900,11.407564949312402
1064,6,7.005789019253503,2.0,7.005789019253503,1,1925,11.612770799939945
1065,5,7.050989447068045,2.0,7.050989447068045,1,1966,11.944707881395766
1066,7,7.723120092266331,2.0,7.174724309836376,2,1996,12.70076888736628
1067,6,7.359467638255621,2.0,6.683360945766275,2,1993,12.089538829274222
1068,6,7.384610383176974,2.0,6.659293919683638,1,1964,12.031123843065632
1069,6,7.83241092718792,2.0,6.848005274576363,2,1973,11.927680619985486
1070,5,6.794586580876499,2.0,6.739336627357174,1,1949,11.813030057420567
1071,5,6.954638864880987,1.0,6.954638864880987,1,1956,11.813030057420567
1072,6,7.349873704738337,2.0,6.588926477533519,1,1968,11.944707881395766
1073,5,7.283448228756631,1.0,6.697034247666484,1,1948,11.424094251263613
1074,6,7.262628600974241,2.0,6.536691597591305,1,1977,11.979799201207037
1075,7,7.122866658599083,3.0,7.122866658599083,2,2006,12.175613438045465
1076,7,7.461640392208575,1.0,6.684611727667927,1,1940,12.299107511497363
1077,5,7.290292882446597,2.0,6.679599185844383,2,1936,12.043553716032399
1078,5,6.999422467507961,1.0,6.999422467507961,1,1969,11.840789327054841
1079,6,6.742880635791903,2.0,6.742880635791903,1,2004,11.956970055045868
1080,5,6.897704943128636,1.0,6.897704943128636,1,1994,11.744037185933616
1081,6,7.1372784372603855,2.0,7.1372784372603855,2,1971,11.884489021402711
1082,5,6.946975992135418,1.0,6.946975992135418,1,1963,11.79810440720389
1083,7,7.285506548522785,2.0,7.285506548522785,2,2002,12.165250651009918
1084,6,7.1316985104669115,1.0,7.1316985104669115,1,1964,11.982929094215963
1085,6,7.311886164077165,2.0,6.53813982376767,2,1995,12.141534124392603
1086,6,6.903747257584598,2.0,6.841615476477592,1,1992,11.898187865760873
1087,4,6.9957661563048505,1.0,6.302618975744905,1,1973,11.332601910838946
1088,8,7.577121930876679,3.0,6.9865664594064265,2,2005,12.437184366493561
1089,7,7.443663683115591,2.0,6.877296071497429,2,2004,11.831379196088763
1090,8,7.1284959456800365,2.0,7.1284959456800365,1,2005,12.190959007720126
1091,3,6.946975992135418,2.0,0.0,2,1950,11.439278924801929
1092,7,7.132497551660044,2.0,6.396929655216146,2,1999,11.982929094215963
1093,6,7.434847875211999,2.0,7.074116816197362,2,1925,11.824079893607152
1094,5,7.090076835776092,2.0,6.761572768804055,1,1965,11.891361900690473
1095,5,6.841615476477592,1.0,6.841615476477592,1,1956,11.76756768334381
1096,6,7.1808311990445555,2.0,7.1808311990445555,2,2006,12.08069081199846
1097,6,7.2115567333138015,0.0,6.52795791762255,1,1914,11.751942365440728
1098,8,6.992096427415888,2.0,6.97914527506881,1,1986,12.043553716032399
1099,4,7.188412736496954,1.0,6.51025834052315,1,1936,11.759785542901755
1100,7,7.3783837129967145,2.0,7.147559271189454,2,1978,11.964001084330445
1101,2,6.082218910376446,1.0,5.66988092298052,1,1920,11.002099841204238
1102,5,6.856461984594587,1.0,6.856461984594587,1,1971,11.691071650353702
1103,5,7.033506484287697,1.0,6.917705609835305,1,1960,11.813030057420567
1104,6,7.085064293952548,2.0,6.484635235635252,1,1959,11.979799201207037
1105,5,7.171656822768514,2.0,6.4457198193855785,2,1970,11.571194373094205
1106,8,7.871692664323645,2.0,7.288244401020124,2,1994,12.691580461311874
1107,7,7.273786317844895,2.0,6.813444599510896,2,1990,12.100156419938624
1108,7,7.611347717403621,2.0,6.7661917146603505,2,2006,12.523525876315125
1109,6,7.432483807917119,2.0,6.828712071641684,2,2000,12.106252310247962
1110,8,7.515344571180436,3.0,7.515344571180436,2,2004,12.542544882151386
1111,6,7.4133673356952405,2.0,6.650279048587422,2,1995,12.144197241812087
1112,7,7.582738488914411,2.0,6.688354713946762,2,1976,12.230765258120545
1113,5,6.704414354964107,1.0,6.704414354964107,1,1957,11.77452020265869
1114,5,6.915723448631314,1.0,6.915723448631314,1,1953,11.809319478024031
1115,5,6.725033642166843,1.0,6.725033642166843,1,1954,11.669929213779893
1116,8,7.458186157340487,3.0,7.458186157340487,2,2007,12.669806661762314
1117,8,7.257707677160043,2.0,6.0112671744041615,2,2002,12.123234367221169
1118,5,6.795705775173514,2.0,6.795705775173514,1,1967,11.77528972943772
1119,5,7.3783837129967145,1.0,6.278521424165844,1,1958,11.84939770159144
1120,5,6.946975992135418,1.0,6.946975992135418,1,1959,11.803353763090035
1121,6,6.919683849847411,1.0,6.919683849847411,1,1920,11.681824001432043
1122,7,7.347299700743164,3.0,7.347299700743164,2,2005,12.26857785088157
